9.545e+08,9.820e+08,9.398e+08,9.183e+08,9.656e+08,1.003e+09,1.140e+09,1.292e+09,1.190e+09,1.258e+09,1.230e+09,1.189e+09,2.112e+09,1.664e+09,1.105e+09,1.867e+09,2.570e+09,2.922e+09,2.821e+09,2.981e+09,3.213e+09,3.234e+09,3.368e+09,2.944e+09
9.620e+08,9.801e+08,9.683e+08,1.005e+09,1.059e+09,9.248e+08,1.136e+09,1.312e+09,1.226e+09,1.250e+09,1.198e+09,1.199e+09,2.282e+09,3.085e+09,3.004e+09,2.949e+09,3.050e+09,3.194e+09,2.629e+09,3.484e+09,3.581e+09,3.567e+09,3.668e+09,3.299e+09
9.936e+08,1.051e+09,9.826e+08,1.057e+09,1.111e+09,1.078e+09,1.258e+09,1.310e+09,1.265e+09,1.273e+09,1.241e+09,1.122e+09,2.622e+09,3.101e+09,2.961e+09,3.033e+09,3.187e+09,3.289e+09,3.138e+09,3.395e+09,3.521e+09,3.324e+09,3.476e+09,3.087e+09
1.078e+09,1.106e+09,1.016e+09,1.089e+09,1.116e+09,1.061e+09,1.274e+09,1.364e+09,1.254e+09,1.280e+09,1.269e+09,1.203e+09,2.915e+09,3.425e+09,3.044e+09,2.978e+09,3.352e+09,3.399e+09,3.331e+09,3.532e+09,3.517e+09,3.443e+09,3.718e+09,3.101e+09
9.734e+08,1.088e+09,9.935e+08,1.001e+09,1.001e+09,9.753e+08,1.223e+09,1.276e+09,1.178e+09,1.305e+09,1.166e+09,1.125e+09,2.765e+09,3.290e+09,2.931e+09,2.808e+09,3.334e+09,3.224e+09,3.062e+09,3.498e+09,3.523e+09,3.406e+09,3.537e+09,2.964e+09
9.457e+08,9.567e+08,9.997e+08,9.730e+08,1.080e+09,9.209e+08,1.143e+09,1.242e+09,1.129e+09,1.214e+09,1.243e+09,1.124e+09,2.545e+09,3.018e+09,3.006e+09,2.991e+09,3.075e+09,3.068e+09,3.146e+09,3.419e+09,3.459e+09,3.273e+09,3.402e+09,2.873e+09
1.053e+09,1.124e+09,1.069e+09,1.052e+09,1.142e+09,9.773e+08,1.172e+09,1.342e+09,1.251e+09,1.262e+09,1.198e+09,1.098e+09,2.768e+09,3.283e+09,3.130e+09,2.886e+09,3.103e+09,2.952e+09,3.123e+09,3.514e+09,3.550e+09,3.300e+09,3.413e+09,2.954e+09
8.731e+08,1.024e+09,8.743e+08,9.297e+08,9.918e+08,9.579e+08,1.102e+09,1.232e+09,1.114e+09,1.119e+09,1.087e+09,9.948e+08,2.431e+09,2.689e+09,2.778e+09,2.661e+09,2.712e+09,2.891e+09,2.602e+09,3.246e+09,3.336e+09,3.176e+09,3.261e+09,2.613e+09
6.029e+08,8.139e+08,7.842e+08,7.246e+08,8.011e+08,7.204e+08,9.372e+08,9.487e+08,8.437e+08,9.166e+08,8.697e+08,8.643e+08,6.849e+08,2.011e+09,2.136e+09,1.550e+09,2.225e+09,2.330e+09,2.570e+09,2.813e+09,2.922e+09,2.678e+09,2.689e+09,2.198e+09
9.006e+08,1.039e+09,1.062e+09,9.472e+08,1.028e+09,9.034e+08,1.180e+09,1.235e+09,9.868e+08,1.136e+09,1.052e+09,9.831e+08,2.700e+09,2.824e+09,2.898e+09,2.857e+09,3.091e+09,3.167e+09,3.367e+09,3.418e+09,3.463e+09,3.342e+09,3.379e+09,2.870e+09
9.216e+08,1.077e+09,9.974e+08,9.080e+08,1.041e+09,9.166e+08,1.137e+09,1.212e+09,1.121e+09,1.198e+09,1.089e+09,1.015e+09,2.681e+09,3.020e+09,2.925e+09,2.833e+09,3.271e+09,3.089e+09,3.363e+09,3.386e+09,3.386e+09,3.328e+09,3.272e+09,2.887e+09
9.209e+08,1.072e+09,1.036e+09,9.917e+08,1.079e+09,1.024e+09,1.195e+09,1.229e+09,1.205e+09,1.332e+09,1.221e+09,1.171e+09,2.883e+09,3.156e+09,3.136e+09,2.982e+09,3.135e+09,3.401e+09,3.295e+09,3.603e+09,3.553e+09,3.507e+09,3.421e+09,2.917e+09
8.225e+08,1.019e+09,1.022e+09,1.005e+09,1.144e+09,9.627e+08,1.139e+09,1.308e+09,1.190e+09,1.234e+09,1.186e+09,1.236e+09,2.623e+09,3.248e+09,3.059e+09,2.976e+09,3.000e+09,3.211e+09,3.234e+09,3.433e+09,3.354e+09,3.223e+09,3.296e+09,2.838e+09
8.147e+08,1.014e+09,9.170e+08,1.019e+09,1.063e+09,1.047e+09,1.164e+09,1.220e+09,1.154e+09,1.286e+09,1.201e+09,1.210e+09,2.937e+09,3.253e+09,3.306e+09,3.302e+09,3.225e+09,3.386e+09,3.220e+09,3.344e+09,3.376e+09,3.251e+09,3.396e+09,2.886e+09
8.699e+08,1.040e+09,9.855e+08,9.926e+08,1.037e+09,1.065e+09,1.164e+09,1.337e+09,1.235e+09,1.415e+09,1.314e+09,1.208e+09,2.555e+09,2.977e+09,2.950e+09,2.999e+09,2.944e+09,2.892e+09,2.735e+09,2.930e+09,3.108e+09,3.132e+09,3.163e+09,2.718e+09
7.473e+08,8.709e+08,7.296e+08,1.976e+08,1.776e+08,1.817e+08,2.543e+08,1.175e+09,1.133e+09,1.207e+09,1.169e+09,1.180e+09,2.947e+09,3.186e+09,3.073e+09,2.924e+09,9.467e+08,7.946e+08,7.867e+08,9.918e+08,3.305e+09,2.861e+09,3.042e+09,2.661e+09
